order_id;order_position_id;product_id;item_quantity;position_discount
2789;5083;1580;9;0.2
2790;5084;684;5;0.2
2790;5085;803;2;0.2
2790;5086;1747;6;0
2791;5087;1457;3;0.2
2791;5088;467;2;0.8
2791;5089;1487;4;0.2
2792;5090;971;2;0
2793;5091;1414;3;0
2794;5092;945;5;0.2
2795;5093;974;5;0
2796;5094;1240;3;0.2
2796;5095;124;6;0.2
2796;5096;815;2;0.7
2797;5097;814;3;0.2
2797;5098;1789;4;0.2
2798;5099;693;5;0.8
2799;5100;861;8;0.2
2799;5101;1012;8;0.2
2799;5102;147;5;0.2
2800;5103;682;4;0.2
2801;5104;395;1;0.2
2801;5105;647;4;0.7
2802;5106;1865;1;0.2
2802;5107;1208;5;0
2803;5108;1500;1;0
2804;5109;1449;5;0
2804;5110;1281;4;0
2805;5111;1037;2;0
2806;5112;1558;3;0
2807;5113;1411;5;0
2808;5114;1644;2;0
2808;5115;1367;3;0
2809;5116;851;1;0.7
2809;5117;1816;6;0.4
2809;5118;680;3;0.7
2810;5119;46;7;0.7
2811;5120;716;3;0.7
2811;5121;1318;7;0.2
2811;5122;1874;6;0.4
2812;5123;246;7;0.2
2812;5124;1811;4;0.4
2813;5125;230;3;0
2813;5126;1595;3;0
2813;5127;1463;2;0
2814;5128;1468;3;0
2815;5129;1521;2;0
2815;5130;1595;3;0
2815;5131;273;4;0
2816;5132;854;2;0
2816;5133;1828;3;0
2816;5134;431;2;0
2816;5135;129;3;0
2817;5136;1527;3;0.2
2818;5137;520;3;0
2818;5138;1457;1;0
2818;5139;752;8;0.2
2819;5140;118;3;0
2819;5141;445;1;0
2820;5142;47;5;0
2821;5143;330;3;0
2821;5144;1586;2;0
2822;5145;1590;5;0.2
2823;5146;336;4;0.3
2823;5147;1772;2;0
2823;5148;836;7;0
2824;5149;1190;3;0
2824;5150;386;4;0
2824;5151;173;9;0
2824;5152;1118;5;0
2824;5153;1366;4;0
2824;5154;847;3;0.2
2824;5155;522;5;0
2825;5156;735;7;0.8
2825;5157;1626;2;0.2
2826;5158;1143;2;0
2827;5159;862;2;0.2
2828;5160;1226;4;0
2829;5161;1580;5;0.2
2829;5162;524;3;0.2
2829;5163;30;9;0.32
2830;5164;1198;5;0
2830;5165;1395;6;0
2831;5166;830;9;0.7
2832;5167;1726;2;0
2832;5168;1314;9;0
2833;5169;796;2;0
2833;5170;1722;3;0
2833;5171;165;3;0
2834;5172;1894;2;0
2835;5173;1538;3;0.2
2835;5174;345;7;0.4
2836;5175;595;5;0
2837;5176;1632;1;0
2837;5177;437;3;0.1
2837;5178;882;3;0
2837;5179;214;6;0
2837;5180;1741;2;0
2838;5181;1333;4;0
2839;5182;738;2;0.2
2840;5183;340;5;0.3
2840;5184;1437;5;0.2
2840;5185;377;2;0.3
2841;5186;769;3;0
2842;5187;19;3;0.15
2842;5188;1358;1;0
2843;5189;1240;4;0.2
2844;5190;1604;4;0.2
2844;5191;1068;3;0.2
2845;5192;1247;4;0
2846;5193;691;2;0.8
2847;5194;1727;7;0.4
2847;5195;1510;1;0.2
2847;5196;789;3;0.7
2848;5197;1141;2;0.2
2848;5198;868;1;0.2
2849;5199;948;3;0.2
2850;5200;1436;3;0
2851;5201;468;4;0.8
2851;5202;370;5;0.5
2851;5203;1717;4;0.2
2851;5204;214;3;0.6
2851;5205;856;2;0.8
2851;5206;1394;2;0.2
2852;5207;741;3;0.2
2853;5208;605;2;0.2
2853;5209;1175;1;0.2
2853;5210;1187;3;0.2
2854;5211;1159;6;0.2
2854;5212;1615;3;0.2
2855;5213;94;4;0.2
2856;5214;1498;4;0
2857;5215;623;9;0.2
2857;5216;550;5;0.2
2858;5217;870;6;0.2
2858;5218;1417;6;0.2
2858;5219;1218;4;0.2
2859;5220;174;9;0.6
2860;5221;1262;3;0.2
2861;5222;819;3;0.2
2862;5223;1015;1;0.2
2863;5224;1412;1;0
2864;5225;955;3;0
2864;5226;1674;7;0
2864;5227;651;9;0.2
2865;5228;1430;5;0
2865;5229;1569;2;0
2865;5230;1254;3;0
2865;5231;1175;2;0
2866;5232;332;9;0.4
2866;5233;866;7;0
2866;5234;1694;4;0
2866;5235;449;2;0
2866;5236;1758;1;0
2866;5237;1725;3;0
2866;5238;1043;9;0
2867;5239;229;8;0
2868;5240;1773;3;0.2
2869;5241;424;7;0
2869;5242;784;4;0.2
2870;5243;942;5;0
2871;5244;750;2;0.2
2872;5245;251;4;0
2873;5246;877;3;0
2873;5247;1310;5;0
2874;5248;1535;2;0
2875;5249;57;6;0.1
2875;5250;1450;8;0
2875;5251;819;1;0.2
2876;5252;249;2;0
2876;5253;1324;4;0
2876;5254;391;4;0
2877;5255;197;4;0.2
2877;5256;72;3;0.2
2878;5257;1761;3;0
2879;5258;1334;2;0
2880;5259;1390;5;0
2881;5260;839;1;0.2
2881;5261;512;3;0
2882;5262;742;4;0
2882;5263;153;3;0
2883;5264;1811;2;0.2
2883;5265;54;3;0.3
2883;5266;276;2;0.6
2884;5267;1766;2;0.2
2884;5268;1755;2;0.2
2885;5269;27;8;0
2886;5270;65;2;0
2887;5271;118;3;0.2
2888;5272;516;2;0
2888;5273;1035;3;0
2888;5274;1192;3;0
2888;5275;138;3;0
2888;5276;1441;3;0
2888;5277;1365;3;0
2889;5278;83;5;0
2889;5279;1144;3;0
2889;5280;1097;3;0
2890;5281;563;1;0.2
2891;5282;760;2;0.8
2891;5283;44;3;0.32
2892;5284;737;2;0.2
2893;5285;857;3;0.2
2894;5286;326;2;0
2894;5287;1848;2;0.2
2894;5288;482;2;0
2895;5289;1254;7;0
2895;5290;798;3;0
2896;5291;1343;3;0
2896;5292;763;7;0
2897;5293;1435;6;0.2
2898;5294;1818;8;0.4
2899;5295;1517;4;0
2899;5296;51;7;0
2900;5297;1622;6;0.2
2900;5298;598;2;0.2
2901;5299;899;2;0
2902;5300;274;5;0
2902;5301;1118;7;0
2902;5302;640;4;0
2902;5303;661;3;0
2903;5304;872;3;0
2903;5305;1857;5;0.2
2904;5306;1444;3;0.2
2904;5307;930;1;0.2
2904;5308;1734;3;0.2
2904;5309;1568;7;0.2
2905;5310;290;7;0
2905;5311;1419;3;0
2906;5312;636;2;0
2906;5313;1375;2;0
2906;5314;919;1;0
2906;5315;986;2;0
2906;5316;1191;5;0
2906;5317;883;1;0
2907;5318;1400;3;0
2908;5319;1432;3;0
2909;5320;1436;3;0
2909;5321;962;3;0
2909;5322;564;5;0
2909;5323;1135;5;0
2910;5324;861;2;0
2911;5325;1182;3;0
2912;5326;542;5;0
2913;5327;135;7;0
2914;5328;5;3;0
2915;5329;404;7;0
2915;5330;1844;5;0
2915;5331;699;7;0
2916;5332;1270;3;0
2917;5333;708;5;0.2
2917;5334;773;6;0.2
2917;5335;30;2;0.2
2918;5336;1100;2;0
2919;5337;708;2;0.2
2919;5338;334;5;0.2
2919;5339;179;1;0
2919;5340;664;7;0.2
2920;5341;129;6;0
2921;5342;341;1;0.2
2922;5343;423;3;0
2923;5344;323;3;0
2923;5345;7;3;0
2923;5346;1592;2;0
2924;5347;1431;3;0
2924;5348;715;2;0.2
2925;5349;1478;2;0
2926;5350;763;3;0.8
2927;5351;797;1;0
2928;5352;339;2;0.2
2928;5353;1776;3;0.2
2928;5354;659;2;0.2
2929;5355;394;8;0.8
2930;5356;1552;3;0
2931;5357;929;4;0.2
2932;5358;1517;5;0
2932;5359;1287;4;0
2933;5360;384;3;0
2934;5361;824;2;0.2
2935;5362;96;2;0.3
2935;5363;255;2;0.2
2936;5364;1233;2;0
2937;5365;1301;6;0
2938;5366;1140;5;0
2939;5367;1041;3;0.2
2940;5368;1731;3;0.2
2940;5369;649;2;0.8
2940;5370;373;1;0.3
2940;5371;1565;4;0.2
2940;5372;582;3;0.2
2941;5373;1151;2;0
2941;5374;1267;3;0
2941;5375;421;1;0
2942;5376;1680;4;0
2943;5377;150;4;0
2943;5378;474;5;0
2944;5379;189;4;0
2944;5380;336;7;0.2
2945;5381;654;4;0.7
2946;5382;60;3;0
2947;5383;1609;4;0
2947;5384;1574;5;0
2948;5385;131;6;0.3
2949;5386;1245;4;0
2950;5387;1544;1;0
2951;5388;1378;2;0
2952;5389;196;2;0
2952;5390;1162;3;0
2953;5391;1404;3;0
2953;5392;989;3;0
2954;5393;885;9;0.2
2954;5394;778;8;0.7
2954;5395;46;3;0.7
2955;5396;1083;4;0
2956;5397;1183;2;0.2
2956;5398;124;5;0.3
2956;5399;1066;6;0.2
2957;5400;1439;1;0.2
2958;5401;370;1;0.4
2959;5402;963;8;0
2960;5403;1091;2;0.2
2961;5404;290;1;0
2961;5405;1815;8;0
2962;5406;874;2;0
2962;5407;999;3;0
2963;5408;355;10;0
2963;5409;1573;6;0
2963;5410;975;6;0
2964;5411;82;2;0.3
2965;5412;191;2;0.6
2966;5413;162;5;0
2966;5414;1312;3;0
2966;5415;1810;2;0
2967;5416;113;3;0.3
2967;5417;613;5;0.2
2967;5418;788;6;0.8
2968;5419;1023;4;0.2
2968;5420;1465;2;0.2
2969;5421;148;2;0
2969;5422;869;4;0
2970;5423;88;9;0.2
2971;5424;224;2;0.2
2971;5425;319;1;0.2
2971;5426;1228;4;0.2
2971;5427;683;3;0.7
2971;5428;327;7;0.4
2971;5429;811;4;0.7
2971;5430;270;2;0.2
2972;5431;1271;2;0
2973;5432;603;5;0
2973;5433;301;6;0
2974;5434;583;2;0
2975;5435;1168;3;0
2976;5436;1712;2;0.2
2977;5437;705;2;0.2
2978;5438;315;1;0
2978;5439;703;5;0.2
2978;5440;1461;4;0
2979;5441;197;4;0
2979;5442;1174;3;0
2979;5443;1200;1;0
2980;5444;714;4;0.2
2981;5445;1032;7;0.2
2982;5446;1396;5;0
2982;5447;874;6;0
2982;5448;1540;2;0
2982;5449;1563;5;0
2983;5450;874;1;0.2
2983;5451;1891;5;0.2
2984;5452;1558;1;0
2985;5453;1408;4;0
2985;5454;809;3;0.2
2985;5455;684;2;0.2
2986;5456;795;3;0
2986;5457;1271;5;0
2987;5458;1099;9;0.2
2988;5459;1297;4;0.2
2988;5460;1801;2;0.2
2989;5461;647;8;0
2990;5462;94;6;0.2
2990;5463;1223;2;0
2991;5464;772;5;0.2
2992;5465;1610;1;0
2992;5466;1320;2;0
2992;5467;634;2;0
2993;5468;32;8;0.2
2994;5469;1366;5;0.2
2995;5470;163;6;0
2995;5471;412;2;0
2996;5472;399;4;0.2
2997;5473;1878;1;0.2
2998;5474;1827;3;0.2
2998;5475;1025;4;0
2998;5476;1353;1;0
2999;5477;1234;3;0.2
3000;5478;311;2;0
3000;5479;299;3;0
3001;5480;1229;3;0.2
3001;5481;353;7;0.3
3001;5482;1103;2;0.2
3002;5483;1610;6;0
3002;5484;622;3;0
3003;5485;860;7;0.2
3003;5486;1363;4;0.2
3004;5487;1072;3;0
3004;5488;1647;6;0.2
3005;5489;1153;5;0.2
3005;5490;933;8;0.2
3005;5491;1169;2;0.2
3006;5492;1768;3;0.4
3006;5493;1730;14;0.4
3007;5494;678;9;0
3008;5495;1777;3;0.2
3008;5496;1624;3;0
3008;5497;1017;2;0
3009;5498;651;3;0.2
3010;5499;995;6;0
3010;5500;979;2;0
3010;5501;749;7;0
3010;5502;3;6;0
3011;5503;1218;7;0
3012;5504;229;5;0
3013;5505;460;12;0
3014;5506;758;3;0.7
3015;5507;13;5;0.15
3016;5508;1485;2;0
3016;5509;1489;2;0
3017;5510;806;4;0.2
3017;5511;653;1;0.2
3018;5512;1799;5;0.2
3018;5513;1584;1;0
3018;5514;927;3;0
3019;5515;1219;4;0
3019;5516;765;1;0.2
3019;5517;716;3;0.2
3019;5518;1378;1;0
3020;5519;731;7;0.2
3020;5520;1628;3;0
3021;5521;1832;5;0
3022;5522;395;6;0.8
3022;5523;1303;4;0.2
3022;5524;1867;2;0.2
3023;5525;817;2;0
3024;5526;1296;7;0.2
3024;5527;1784;2;0.2
3025;5528;1818;3;0.4
3025;5529;1583;2;0.2
3026;5530;653;3;0.2
3027;5531;1107;5;0
3028;5532;532;2;0
3029;5533;1597;5;0
3029;5534;177;6;0
3030;5535;42;5;0.15
3031;5536;1415;3;0
3032;5537;209;2;0.2
3033;5538;404;2;0.2
3033;5539;1175;1;0.2
3033;5540;760;4;0.7
3034;5541;487;4;0.2
3035;5542;392;5;0
3035;5543;1503;3;0
3036;5544;193;2;0.2
3036;5545;724;5;0.7
3036;5546;253;3;0.2
3037;5547;842;2;0.2
3038;5548;561;1;0.2
3039;5549;1094;2;0.2
3040;5550;1580;1;0
3040;5551;726;13;0.2
3040;5552;499;3;0
3041;5553;891;1;0.2
3042;5554;1840;6;0
3042;5555;1566;5;0
3043;5556;1445;3;0
3043;5557;1523;5;0
3043;5558;838;2;0
3043;5559;262;2;0
3044;5560;1473;5;0
3045;5561;1299;6;0.2
3046;5562;1358;1;0.2
3046;5563;578;2;0.2
3047;5564;915;5;0
3047;5565;297;2;0
3048;5566;814;6;0.2
3048;5567;342;8;0.2
3049;5568;1388;1;0.2
3050;5569;196;3;0
3051;5570;795;10;0.7
3051;5571;1080;4;0.2
3051;5572;883;5;0.2
3051;5573;16;5;0.7
3052;5574;1062;3;0.2
3053;5575;98;3;0.2
3054;5576;57;3;0.2
3054;5577;1303;3;0
3055;5578;462;5;0.2
3056;5579;155;5;0.2
3056;5580;1396;2;0.2
3056;5581;4;7;0.7
3057;5582;1435;2;0
3058;5583;989;3;0
3058;5584;1356;5;0
3058;5585;1219;3;0
3059;5586;739;3;0
3060;5587;689;1;0.7
3061;5588;1747;1;0.2
3061;5589;1548;2;0
3061;5590;1590;4;0
3061;5591;1388;2;0
3062;5592;84;4;0.2
3063;5593;866;3;0.2
3064;5594;819;4;0.8
3065;5595;1888;3;0.2
3065;5596;962;3;0.2
3065;5597;429;3;0.2
3065;5598;113;3;0.2
3066;5599;1329;2;0.2
3067;5600;1455;2;0
3067;5601;986;4;0
3067;5602;2;4;0.15
3068;5603;698;4;0.7
3069;5604;1609;2;0.2
3070;5605;519;2;0
3070;5606;969;3;0
3070;5607;1618;2;0
3070;5608;86;6;0.1
3070;5609;1291;2;0
3071;5610;199;1;0.2
3071;5611;424;3;0.2
3071;5612;902;3;0.2
3071;5613;1772;4;0.4
3072;5614;1039;2;0
3073;5615;888;4;0
3074;5616;192;5;0
3075;5617;1139;2;0.2
3075;5618;1788;2;0.2
3076;5619;1040;4;0.2
3076;5620;1033;3;0.2
3077;5621;1769;3;0
3077;5622;476;2;0
3077;5623;1755;3;0
3078;5624;1597;4;0
3079;5625;128;10;0.3
3079;5626;297;2;0.2
3079;5627;503;3;0.2
3079;5628;1203;5;0.2
3079;5629;1497;4;0.2
3080;5630;678;6;0.2
3080;5631;480;4;0
3081;5632;1076;12;0
3082;5633;571;2;0
3083;5634;936;1;0
3084;5635;1241;2;0
3085;5636;1707;5;0.2
3086;5637;1285;3;0.2
3087;5638;1769;4;0
3088;5639;1511;6;0
3088;5640;1574;3;0
3088;5641;1579;3;0
3088;5642;1038;3;0
3088;5643;719;3;0
3088;5644;670;3;0
3088;5645;1126;2;0
3089;5646;735;3;0
3090;5647;58;2;0.3
3090;5648;778;2;0.8
3090;5649;1446;3;0.2
3091;5650;333;6;0.5
3091;5651;655;6;0.7
3091;5652;738;2;0.7
3092;5653;1373;5;0
3093;5654;226;2;0
3093;5655;1819;4;0.2
3094;5656;480;3;0
3094;5657;1587;7;0
3095;5658;583;1;0.2
3095;5659;1447;6;0.2
3095;5660;1595;3;0.2
3095;5661;1273;7;0.2
3095;5662;46;1;0.32
3096;5663;247;2;0
3097;5664;278;2;0
3097;5665;598;2;0
3098;5666;1030;1;0
3098;5667;1315;5;0
3098;5668;1026;3;0
3099;5669;695;1;0
3099;5670;1631;5;0
3099;5671;666;4;0
3100;5672;504;4;0.2
3100;5673;1667;2;0.3
3100;5674;587;5;0.2
3100;5675;110;1;0.3
3100;5676;1631;2;0.2
3100;5677;1156;3;0.2
3100;5678;1755;1;0.2
3101;5679;1100;3;0.2
3101;5680;802;4;0.7
3101;5681;1221;3;0.2
3101;5682;1775;1;0.4
3101;5683;1771;2;0.4
3102;5684;319;6;0
3102;5685;432;3;0
3103;5686;611;2;0
3103;5687;115;5;0.2
3103;5688;1037;9;0
3104;5689;142;1;0
3105;5690;495;5;0
3106;5691;278;2;0
3107;5692;1382;4;0
3107;5693;1753;3;0
3107;5694;1377;3;0
3108;5695;931;5;0
3109;5696;722;2;0.2
3110;5697;1329;3;0
3110;5698;1426;2;0
3111;5699;100;2;0
3111;5700;850;1;0
3112;5701;811;7;0.7
3113;5702;1737;2;0
3113;5703;1778;3;0
3114;5704;757;2;0
3115;5705;1452;3;0
3115;5706;499;3;0
3116;5707;618;2;0.2
3116;5708;905;5;0.2
3116;5709;1571;3;0.2
3117;5710;1418;1;0.2
3117;5711;1282;5;0.2
3118;5712;801;6;0.2
3119;5713;191;2;0.2
3119;5714;100;1;0.2
3120;5715;533;5;0
3121;5716;421;2;0
3122;5717;1573;2;0
3123;5718;1549;3;0.2
3124;5719;1541;2;0
3124;5720;1547;9;0
3125;5721;1427;2;0
3126;5722;563;5;0
3126;5723;426;5;0
3126;5724;548;6;0
3127;5725;193;2;0.2
3128;5726;1431;4;0
3129;5727;1534;5;0
3129;5728;505;1;0
3129;5729;123;2;0
3129;5730;168;11;0
3130;5731;1575;4;0
3130;5732;1563;2;0
3131;5733;196;2;0
3131;5734;359;9;0
3132;5735;1025;6;0.2
3132;5736;74;3;0.2
3133;5737;351;9;0.4
3134;5738;1519;3;0
3134;5739;366;6;0
3134;5740;779;2;0
3135;5741;822;7;0.2
3136;5742;673;5;0
3137;5743;743;5;0.2
3137;5744;1494;3;0
3138;5745;300;3;0
3139;5746;124;6;0.2
3139;5747;60;3;0.2
3140;5748;1223;9;0.2
3141;5749;487;4;0
3142;5750;257;4;0
3143;5751;906;3;0
3144;5752;738;5;0.2
3145;5753;290;5;0
3146;5754;186;14;0
3147;5755;1145;3;0
3148;5756;1294;5;0
3148;5757;884;5;0
3148;5758;1404;2;0
3148;5759;24;5;0.15
3149;5760;1100;1;0
3150;5761;510;1;0
3151;5762;716;4;0.7
3151;5763;623;4;0.2
3151;5764;1221;2;0.2
3151;5765;1507;3;0.2
3151;5766;351;5;0.5
3151;5767;964;4;0.2
3151;5768;1885;3;0.2
3152;5769;236;2;0.2
3152;5770;1360;9;0.2
3153;5771;508;2;0.2
3153;5772;692;7;0.7
3153;5773;1385;1;0.2
3153;5774;1434;2;0.2
3154;5775;1014;2;0
3154;5776;849;14;0.2
3154;5777;1576;3;0
3155;5778;253;4;0
3155;5779;1874;3;0.2
3156;5780;893;2;0.2
3156;5781;1106;2;0.2
3157;5782;1263;2;0
3158;5783;1759;6;0.2
3158;5784;1625;4;0
3159;5785;145;3;0.6
3160;5786;924;7;0
3160;5787;1172;2;0
3161;5788;698;1;0
3161;5789;1128;1;0
3162;5790;1278;3;0
3162;5791;1741;7;0
3162;5792;462;5;0
3163;5793;759;3;0.2
3164;5794;922;5;0.2
3164;5795;268;6;0.2
3164;5796;863;7;0.2
3165;5797;84;3;0.3
3166;5798;505;9;0
3166;5799;1124;5;0
3166;5800;1881;1;0
3166;5801;1037;5;0
3166;5802;63;3;0
3167;5803;338;2;0.2
3168;5804;661;9;0.8
3168;5805;824;1;0.8
3169;5806;989;1;0.2
3170;5807;1219;6;0
3171;5808;875;3;0.2
3171;5809;1622;5;0.2
3172;5810;611;1;0.2
3172;5811;355;1;0.4
3172;5812;1573;1;0.2
3173;5813;1462;3;0
3174;5814;854;3;0.2
3175;5815;178;3;0
3175;5816;1445;3;0
3175;5817;96;2;0.1
3175;5818;1639;7;0.2
3175;5819;1237;3;0
3176;5820;1830;1;0.2
3177;5821;1849;3;0
3178;5822;1364;5;0
3179;5823;1541;5;0
3179;5824;1853;3;0
3179;5825;897;7;0
3179;5826;467;3;0.1
3180;5827;1348;5;0
3181;5828;918;5;0.2
3181;5829;1490;3;0.2
3181;5830;1566;4;0.2
3182;5831;1301;2;0
3183;5832;1398;3;0.2
3184;5833;1603;9;0
3185;5834;1826;7;0.2
3186;5835;1571;3;0
3186;5836;459;3;0
3186;5837;1004;2;0
3186;5838;29;4;0
3186;5839;1204;4;0
3187;5840;23;9;0
3187;5841;1463;3;0
3187;5842;285;2;0
3188;5843;655;3;0.2
3189;5844;1211;2;0
3189;5845;254;2;0
3190;5846;826;3;0.2
3191;5847;1045;2;0
3191;5848;178;1;0
3191;5849;1705;2;0.2
3191;5850;1246;4;0
3191;5851;1088;3;0
3191;5852;1401;7;0
3191;5853;278;7;0
3192;5854;1804;2;0.2
3192;5855;1557;3;0.2
3192;5856;1625;3;0.2
3193;5857;1736;5;0
3194;5858;337;3;0.5
3195;5859;1003;3;0
3195;5860;1020;5;0
3196;5861;51;4;0
3197;5862;605;2;0
3198;5863;469;4;0.8
3198;5864;1635;5;0.2
3199;5865;301;3;0.2
3200;5866;1647;3;0.5
3201;5867;1370;4;0
3201;5868;741;1;0.2
3202;5869;402;3;0
3202;5870;186;4;0
3203;5871;137;10;0.1
3204;5872;1427;6;0
3205;5873;1873;3;0.2
3206;5874;1022;6;0.2
3207;5875;1577;6;0.2
3208;5876;981;1;0
3208;5877;1188;4;0
3209;5878;139;3;0
3209;5879;441;4;0
3210;5880;1636;1;0
3211;5881;1372;2;0.2
3212;5882;74;7;0.2
3212;5883;853;1;0.2
3213;5884;660;3;0.2
3214;5885;1097;1;0
3215;5886;580;3;0
3215;5887;66;1;0.2
3216;5888;1685;3;0.2
3217;5889;533;1;0
3217;5890;894;4;0
3217;5891;1086;4;0
3218;5892;16;6;0.7
3218;5893;1477;6;0.2
3218;5894;795;7;0.7
3218;5895;604;7;0.2
3219;5896;278;5;0.2
3219;5897;800;3;0.7
3220;5898;935;7;0
3220;5899;101;1;0.2
3220;5900;440;2;0
3220;5901;317;1;0
3220;5902;784;2;0.2
3221;5903;1400;9;0
3221;5904;159;4;0
3221;5905;958;3;0
3221;5906;1113;2;0
3222;5907;127;2;0.3
3223;5908;1734;4;0.2
3223;5909;1073;2;0.2
3224;5910;1720;2;0.2
3225;5911;595;3;0.2
3226;5912;1346;4;0.2
3226;5913;33;3;0.32
3227;5914;1175;3;0.2
3227;5915;409;2;0.2
3227;5916;576;2;0.2
3228;5917;165;4;0.2
3229;5918;1225;4;0
3229;5919;167;2;0
3229;5920;1769;3;0.2
3230;5921;1254;3;0
3231;5922;1565;1;0.2
3232;5923;1787;4;0
3232;5924;688;3;0.2
3232;5925;684;4;0.2
3232;5926;973;9;0
3232;5927;980;4;0
3233;5928;1445;2;0
3233;5929;481;1;0
3233;5930;336;5;0.2
3233;5931;726;4;0.2
3234;5932;467;3;0.2
3235;5933;1061;4;0
3235;5934;129;1;0.1
3235;5935;134;2;0.1
3235;5936;586;2;0
3236;5937;379;2;0
3236;5938;132;1;0
3237;5939;1576;4;0
3238;5940;962;3;0.2
3238;5941;101;5;0.2
3239;5942;805;5;0.7
3239;5943;739;3;0.7
3239;5944;1607;5;0.2
3240;5945;1864;4;0.2
3241;5946;1331;5;0
3242;5947;1164;5;0
3242;5948;234;2;0
3243;5949;1833;4;0.2
3243;5950;1362;5;0
3243;5951;240;4;0
3243;5952;1317;7;0
3243;5953;1133;5;0
3243;5954;75;2;0.2
3243;5955;193;3;0
3244;5956;463;2;0
3244;5957;1315;3;0
3244;5958;1632;1;0
3244;5959;715;3;0
3244;5960;304;3;0
3245;5961;781;2;0
3246;5962;1367;7;0.2
3246;5963;1469;3;0.2
3246;5964;772;1;0.8
3246;5965;224;5;0.6
3247;5966;42;2;0.15
3248;5967;351;2;0
3249;5968;1125;2;0.2
3250;5969;1123;2;0
3250;5970;1262;3;0
3250;5971;503;2;0
3251;5972;445;3;0
3251;5973;624;2;0
3251;5974;92;5;0
3252;5975;623;1;0.2
3252;5976;732;6;0.7
3253;5977;70;4;0.2
3254;5978;342;7;0.2
3255;5979;287;3;0
3256;5980;1410;1;0
3257;5981;745;7;0
3257;5982;820;3;0
3258;5983;548;3;0.2
3259;5984;686;7;0
3259;5985;1219;3;0
3259;5986;412;6;0
3260;5987;1148;4;0
3261;5988;70;2;0.2
3261;5989;1034;9;0
3261;5990;100;9;0.2
3262;5991;314;2;0
3262;5992;1444;3;0
3263;5993;652;3;0.2
3263;5994;1590;3;0
3264;5995;1378;1;0
3265;5996;1160;2;0
3266;5997;748;2;0
3267;5998;1144;1;0.2
3267;5999;1373;2;0.2
3267;6000;1593;3;0.2
3268;6001;855;1;0
3269;6002;1407;3;0
3270;6003;1003;3;0
3270;6004;1305;5;0
3271;6005;276;4;0
3271;6006;1730;4;0
3272;6007;886;1;0
3273;6008;839;9;0.2
3274;6009;204;3;0
3275;6010;1038;3;0
3275;6011;1208;4;0
3275;6012;1037;5;0
3275;6013;965;4;0
3275;6014;1586;1;0
3276;6015;745;2;0.2
3276;6016;413;3;0
3276;6017;248;3;0
3276;6018;672;3;0.2
3277;6019;1359;3;0
3278;6020;1476;3;0
3279;6021;1330;5;0
3279;6022;994;7;0
3279;6023;81;2;0.1
3279;6024;1406;4;0
3279;6025;50;6;0.2
3279;6026;19;5;0.2
3279;6027;1787;3;0
3279;6028;1573;2;0
3279;6029;1270;2;0
3279;6030;1713;4;0
3280;6031;359;2;0.4
3281;6032;519;7;0
3282;6033;1627;10;0
3283;6034;333;8;0
3284;6035;960;1;0
3284;6036;215;4;0
3285;6037;8;3;0.5
3285;6038;1273;3;0.2
3285;6039;1748;2;0.4
3285;6040;1439;3;0.2
3285;6041;1540;3;0.2
3285;6042;1573;2;0.2
3286;6043;147;5;0
3286;6044;1742;3;0.2
3286;6045;1809;3;0.2
3287;6046;1852;1;0.2
3287;6047;1015;4;0.2
3288;6048;1521;12;0
3288;6049;510;2;0
3289;6050;1766;4;0.2
3290;6051;170;1;0
3290;6052;1555;5;0
3290;6053;1309;4;0
3290;6054;1432;4;0
3291;6055;815;5;0
3292;6056;903;4;0
3292;6057;1613;3;0
3292;6058;403;2;0
3292;6059;732;6;0
3293;6060;1149;4;0.2
3294;6061;523;5;0
3295;6062;157;2;0.2
3295;6063;22;4;0.5
3296;6064;1402;5;0
3296;6065;462;5;0
3296;6066;909;4;0
3296;6067;111;3;0.2
3297;6068;252;4;0
3298;6069;1749;9;0.2
3298;6070;421;2;0
3298;6071;1244;4;0
3299;6072;1479;3;0
3299;6073;1339;6;0
3299;6074;1832;3;0.2
3300;6075;1100;2;0
3301;6076;1061;1;0
3301;6077;728;2;0.2
3301;6078;1178;4;0
3301;6079;266;3;0
3302;6080;14;1;0.2
3303;6081;461;2;0
3304;6082;1335;5;0.2
3305;6083;1366;2;0
3305;6084;1249;2;0
3306;6085;1880;10;0.2
3307;6086;332;5;0
3307;6087;666;2;0
3307;6088;131;2;0
3307;6089;1413;2;0
3308;6090;1045;2;0
3309;6091;1248;6;0.2
3310;6092;179;6;0
3310;6093;773;2;0
3310;6094;1394;4;0
3310;6095;1100;6;0
3310;6096;665;1;0
3310;6097;35;5;0
3311;6098;833;7;0.2
3311;6099;1766;7;0.2
3311;6100;108;3;0.2
3312;6101;1371;5;0.2
3312;6102;1480;2;0.2
3312;6103;105;5;0.3
3312;6104;396;4;0.2
3312;6105;360;3;0.4
3313;6106;75;3;0.2
3313;6107;1028;4;0
3313;6108;1177;4;0
3314;6109;233;3;0.2
3314;6110;738;2;0.7
3315;6111;759;1;0.7
3316;6112;235;4;0
3317;6113;109;2;0.1
3318;6114;1755;3;0
3319;6115;287;3;0
3320;6116;1078;3;0
3320;6117;1340;3;0
3320;6118;1695;6;0.2
3320;6119;898;3;0
3320;6120;1869;3;0.2
3321;6121;1286;5;0
3321;6122;1824;8;0.2
3322;6123;167;2;0
3322;6124;205;7;0
3322;6125;1235;3;0
